EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight,
5902746110027,500 ml,,500 ml,Alkohol > Piwo > Piwo butelki,"Warka Classic Piwo jasne 500 ml Butelka zwrotna, kaucja 0,35 zł Szkło - powszechnie recyklingowane",Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5902746110027_T1.jpg&x=500&y=400,,,2.59,Leclerc Rzeszów,,Warka Classic Piwo jasne 500 ml,https://www.leclerc.rzeszow.pl/warka-classic-piwo-jasne-500-ml-produkt-159284.html,Waga netto 500 ml,
4770033224716,"0,5 L",,"0,5 L",Alkohol > Wódki Czyste,"Stumbras Centenary Wódka 0,5 l Do każdej butelki wódki Stumbras „Centenary"" z szacunkiem włożyliśmy kłos pszenżyta, wyhodowany ze starannością na żyznej litewskiej glebie. Jego dojrzałe ziarna pamiętają ciepło: słońca, ludzkich rąk i ziemi ojczystej. Jest to najlepsza, przygotowana przez naszych ekspertów, wódka będąca świadectwem stuletniego doświadczenia i tradycji. Nadające się do recyklingu",Pszenica - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/4770033224716_T1.jpg&x=500&y=400,"specjalnie przygotowana woda
zbożowy rektyfikowany alkohol etylowy gatunku ""Luks""",,29.99,Leclerc Rzeszów,,"Stumbras Centenary Wódka 0,5 l",https://www.leclerc.rzeszow.pl/stumbras-centenary-wodka-05-l-produkt-159385.html,"Waga netto 0,5 L",
5901559846000,4 x 500 ml,,4 x 500 ml,Alkohol > Piwo > Piwo puszki,Tatra Piwo jasne pełne 4 x 500 ml Wartość energetyczna w 100 ml: 192 kJ/ 46 kcal Nadające się do recyklingu,Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5901559846000_T1.jpg&x=100&y=70,"woda
słód 
kukurydza
syrop glukozowy
ekstrakt z chmielu",,9.49,Leclerc Rzeszów,,Tatra Piwo jasne pełne 4 x 500 ml,https://www.leclerc.rzeszow.pl/tatra-piwo-jasne-pelne-4-x-500-ml-produkt-159310.html,Waga netto 4 x 500 ml,
5901559949343,500 ml,,500 ml,Alkohol > Piwo > Piwo butelki,"Żywiec Porter Piwo ciemne 500 ml Ciemne piwo typu porter warzone było w Żywcu już w 1881 r. Swoją intensywną barwę i wyraźny smak zawdzięcza czterem gatunkom słodów. 
 
Receptura piwa Porter jest dziełem mistrzów Żywieckiej Szkoły Piwowarskiej, którzy od pokoleń pracują w warzelniach arcyksiążęcych w Żywcu i Cieszynie. Żywiec Porter - Wierny tradycji Butelka zwrotna Szkło - powszechnie recyklingowane",Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5901559949343_T1.jpg&x=500&y=400,"woda
 (monachijski, pilzeński, karmelowy, palony)
cukier
chmiel i ekstrakt z chmielu",,4.29,Leclerc Rzeszów,Przechowywać w chłodnym miejscu.,Żywiec Premium Porter Bałtycki Piwo 500 ml,https://www.leclerc.rzeszow.pl/zywiec-premium-porter-baltycki-piwo-500-ml-produkt-159306.html,Waga netto 500 ml,
5900471002167,500 ml,,500 ml,"Alkohol > Likiery, alkohole słodkie","Soplica wiśniowa Likier 500 ml Z dojrzewających w promieniach słońca wiśni, soczysta i wyjątkowo aromatyczna 
 
Kunszt tradycji od pokoleń 
Najwyższa jakość i wyjątkowy charakter zawdzięcza naturalnym wiśniom i spokojnemu leżakowaniu 
B. Kasprowicz Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5900471002167_T1.jpg&x=500&y=400,,,22.99,Leclerc Rzeszów,,Soplica wiśniowa Likier 500 ml,https://www.leclerc.rzeszow.pl/soplica-wisniowa-likier-500-ml-produkt-158114.html,Waga netto 500 ml,
5900471002280,500 ml,,500 ml,"Alkohol > Likiery, alkohole słodkie","Soplica pigwowa Likier 500 ml Z jesiennych zbiorów pigwy, słodka i delikatnie kwaśna 
 
Kunszt tradycji od pokoleń 
Najwyższą jakość i wyjątkowy charakter zawdzięcza naturalnym pigwom i spokojnemu leżakowaniu 
B. Kasprowicz Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5900471002280_T1.jpg&x=500&y=400,,,22.99,Leclerc Rzeszów,,Soplica pigwowa Likier 500 ml,https://www.leclerc.rzeszow.pl/soplica-pigwowa-likier-500-ml-produkt-158112.html,Waga netto 500 ml,
5900471002242,500 ml,,500 ml,"Alkohol > Likiery, alkohole słodkie","Soplica malinowa Napój spirytusowy 500 ml Z soczystych, wyjątkowo dojrzałych i uwodzących aromatem malin 
 
Kunszt tradycji od pokoleń 
Najwyższą jakość i wyjątkowy charakter zawdzięcza naturalnym malinom i spokojnemu leżakowaniu 
B. Kasprowicz Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5900471002242_T1.jpg&x=500&y=400,,,22.99,Leclerc Rzeszów,,Soplica malinowa Napój spirytusowy 500 ml,https://www.leclerc.rzeszow.pl/soplica-malinowa-napoj-spirytusowy-500-ml-produkt-159337.html,Waga netto 500 ml,
5900699103141,4 x 500 ml,,4 x 500 ml,Alkohol > Piwo > Piwo niskoalkoholowe,Warka Radler Ciemne piwo bezalkoholowe z lemoniadą o smaku cytrynowym 4 x 500 ml,Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5900699103141_T1.jpg&x=100&y=70,"woda
cukier
słód 
ekstrakt słodu 
soki z zagęszczonych soków: cytrynowy (0,75%), limonkowy (0,7%), z aceroli (0,1%)
naturalny aromat limonki z innymi naturalnymi aromatami
ekstrakt z chmielu i chmiel",,10.79,Leclerc Rzeszów,,Warka Radler Piwo ciemne bezalkoholowe z lemoniadą o smaku cytrusowym 4 x 500 ml,https://www.leclerc.rzeszow.pl/warka-radler-piwo-ciemne-bezalkoholowe-z-lemoniada-o-smaku-cytrusowym-4-x-500-ml-produkt-159328.html,Waga netto 4 x 500 ml,
5902573007323,200 ml,,200 ml,"Alkohol > Likiery, alkohole słodkie","Saska Likier Wiśnia z nutą rumu 200 ml Szlachetne połączenie słodyczy dojrzałych wiśni z nutą wytrawnego rumu. 
 
Saska Wiśnia z nutą rumu to charakter wyrażony głębokim, wiśniowym kolorem. Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5902573007323_T1.jpg&x=500&y=400,,,10.99,Leclerc Rzeszów,,Saska Likier Wiśnia z nutą rumu 200 ml,https://www.leclerc.rzeszow.pl/saska-likier-wisnia-z-nuta-rumu-200-ml-produkt-159295.html,Waga netto 200 ml,
5900699102595,4 x 500 ml,,4 x 500 ml,Alkohol > Piwo > Piwo niskoalkoholowe,Warka Radler Piwo bezalkoholowe z lemoniadą o smaku jabłka z miętą 4 x 500 ml Nadające się do recyklingu,Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5900699102595_T1.jpg&x=100&y=70,"woda
syrop fruktozowy
słód 
soki z zagęszczonych soków: jabłkowy (4,0%), cytrynowy (1,9%)
naturalny aromat
ekstrakt z cytryny
stabilizator (guma arabska)
olejek z mięty zielonej
ekstrakt z chmielu i chmiel",,13.99,Leclerc Rzeszów,,Warka Radler Piwo bezalkoholowe z lemoniadą o smaku jabłka z miętą 4 x 500 ml,https://www.leclerc.rzeszow.pl/warka-radler-piwo-bezalkoholowe-z-lemoniada-o-smaku-jablka-z-mieta-4-x-500-ml-produkt-159331.html,Waga netto 4 x 500 ml,
5011013500680,700 ml,Sheridan's,700 ml,"Alkohol > Likiery, alkohole słodkie","Sheridan's Likier 700 ml Sheridan's to unikalne zestawienie 2 likierów: śmietankowego oraz kawowego, połączonego z irlandzką whiskey. Ta wyjątkowa kombinacja, a także najwyższa jakość składników każdego z likierów sprawia, że tak wielu konsumentów docenia jego smak na całym świecie. Sheridan's to jeden z likierów najczęściej wybieranych na prezent ze względu na swoje oryginalne, niepowtarzalne opakowanie. Sheridan's jest najpopularniejszym w Polsce likierem premium. Co trzecia osoba kupująca likier, wybiera Sheridan's. Diageo to producent i dystrybutor jednych z najbardziej znanych marek alkoholowych na świecie, z kategorii alkoholi mocnych, win i piw. Firma posiada m.in. takie marki jak: whisky Johnnie Walker, Crown Royal, J&B, Buchanan's, Windsor, wódki Smirnoff, Cîroc i Ketel One, a także Captain Morgan, Baileys, Don Julio, Tanqueray i Guinness. Diageo to międzynarodowa firma, prowadząca sprzedaż w ponad 180 krajach na całym świecie. 
Firma jest notowana na giełdach w Nowym Jorku (DEO) i Londynie (DGE). Więcej informacji na temat Diageo, jej pracowników, marek, wyników biznesowych można znaleźć na www.Diageo.com. Dodatkowe wiadomości na temat odpowiedzialnego picia alkoholu, różne narzędzia oraz informacje o inicjatywach związanych z tym tematem dostępne są na www.DrinkIQ.com i www.pijrozwaznie.pl. Nadające się do recyklingu",Mleko - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=178/158261_sheridans-likier-700-ml_200721103500.jpg&x=500&y=400,,,82.99,Leclerc Rzeszów,,Sheridan's Likier 700 ml,https://www.leclerc.rzeszow.pl/sheridans-likier-700-ml-produkt-158261.html,Waga netto 700 ml,
5902573004551,500 ml,,500 ml,Alkohol > Wódki Czyste,Stock Prestige Wódka 500 ml Szkło - powszechnie recyklingowane,,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5902573004551_T1.jpg&x=500&y=400,,,24.99,Leclerc Rzeszów,,Stock Prestige Wódka 500 ml,https://www.leclerc.rzeszow.pl/stock-prestige-wodka-500-ml-produkt-159296.html,Waga netto 500 ml,
5901359084817,400 ml,Redd's,400 ml,Alkohol > Piwo > Piwo ze smakiem,"Redd's Piwo smak mango i cytryna 400 ml Lato zawsze się kończy. Smak lata nigdy. Dowód? Redd's mango i cytryna. Połączenie słodkości tropików i orzeźwienia prosto z cytrynowego drzewa. Redd's chill! Wartość energetyczna (na 100 ml): 190 kJ/45 kcal. Składniki odżywcze na: www.abcalkoholu.pl. 
 
Butelka bezzwrotna Nadające się do recyklingu",Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=178/157654_redds-piwo-smak-mango-i-cytryna-400-ml_200721105255.jpg&x=500&y=400,"woda
słód 
syrop glukozowy
cukier
soki z mango, marakui i cytryn z zagęszczonych soków (0,3%)
wyciąg z chmielu
aromat naturalny
przeciwutleniacz - kwas askorbinowy",,2.79,Leclerc Rzeszów,,Redd's Piwo smak mango i cytryna 400 ml,https://www.leclerc.rzeszow.pl/redds-piwo-smak-mango-i-cytryna-400-ml-produkt-157654.html,Waga netto 400 ml,
5902573007613,500 ml,,500 ml,"Alkohol > Likiery, alkohole słodkie","Saska Likier Kawa z nutą brandy 500 ml Znakomite doznania smakowe i uczta dla znawców wytrawnych trunków. Saska kawowa to dojrzałe połączenie dwóch głębokich aromatów o eleganckiej barwie i szykownym smaku, które bezbłędnie trafia nawet w najbardziej wyrafinowane gusta. 
 
Poczęstuj nią bliskich, nasącz biszkopt, uszlachetnij krem i inne słodkości. Delektuj się nią niespiesznie! Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5902573007613_T1.jpg&x=500&y=400,,,25.99,Leclerc Rzeszów,,Saska Likier Kawa z nutą brandy 500 ml,https://www.leclerc.rzeszow.pl/saska-likier-kawa-z-nuta-brandy-500-ml-produkt-159293.html,Waga netto 500 ml,
3800008321513,700 ml,,700 ml,"Alkohol > Brandy, koniak","Pliska XO Brandy 700 ml Unikalna kompozycja Pliska XO zachwyci najbardziej wymagających smakoszy i koneserów brandy. Doskonale smakuje serwowana w towarzystwie deserów i kawy. Podana w tradycyjnym kieliszku do brandy, delikatnie ogrzana dłonią pozwoli delektować się smakiem, wydobywając całe bogactwo jej aromatów. Pliska XO to esencja słonecznej i przyjaznej Bułgarii w kieliszku. Jej smak na długo pozostaje w pamięci. 
 
Brandy Pliska XO to doskonała kompozycja destylatów winnych podchodzących z Great Preslav - regionu o wspaniałych winiarskich tradycjach, pachnącego kwiatami, owocami i słońcem. Zbalansowany smak Pliska XO jest efektem długiego procesu starzenia. Szlachetna brandy dojrzewa w niewielkich dębowych beczkach przez okres co najmniej 10 lat. Dzięki temu zyskuje orzechową barwę i wyjątkową harmonię subtelnych aromatów drewna przeplatanych nutami wanilii, rodzynek oraz orzecha laskowego.",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/3800008321513_T1.jpg&x=500&y=400,,Bułgaria,74.99,Leclerc Rzeszów,,Pliska XO Brandy 700 ml,https://www.leclerc.rzeszow.pl/pliska-xo-brandy-700-ml-produkt-159390.html,Waga netto 700 ml,
5901359084848,"4 x 0,5 l",Redd's,"4 x 0,5 l",Alkohol > Piwo > Piwo ze smakiem,"Redd's Piwo smak mango i cytryna 4 x 0,5 l Wartość energetyczna (na 100 ml): 190 kJ/45 kcal. Składniki odżywcze na: www.abcalkoholu.pl. Nadające się do recyklingu",Jęczmień - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=178/157357_redds-piwo-smak-mango-i-cytryna-4-x-05-l_200721105515.jpg&x=500&y=400,"woda
słód 
syrop glukozowy
cukier
soki z mango, marakui i cytryn z zagęszczonych soków (0,3%)
wyciąg z chmielu
aromat naturalny
przeciwutleniacz - kwas askorbinowy",,12.71,Leclerc Rzeszów,,"Redd's Piwo smak mango i cytryna 4 x 0,5 l",https://www.leclerc.rzeszow.pl/redds-piwo-smak-mango-i-cytryna-4-x-05-l-produkt-157357.html,"Waga netto 4 x 0,5 l",
8586000983625,,,500ml,Alkohol > Piwo > Piwo importowane,"Limitowana edycja piwa Zlaty Bažant, stylizowana na lata 70, kiedy piwo było produkowane jeszcze w Czechosłowacji.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159230_piwo-zlaty-bazant-73-05l_200724104307.jpg&x=500&y=400,,,6.19,Leclerc Rzeszów,,"Piwo Zlaty Bazant 73 0,5L",https://www.leclerc.rzeszow.pl/piwo-zlaty-bazant-73-05l-produkt-159230.html,,
5906395997015,,,500ml,Alkohol > Piwo > Piwne specjalności,"Pospolite Ruszenie to flagowe piwo podkarpackiego browaru Łańcut. Jest to klasyczne American Pale Ale nachmielone zasłużonymi, amerykańskimi odmianami Columbus oraz Cascade. Aromat charakteryzuje się nutami cytrusów, a przede wszystkim grejpfruta oraz delikatnej limonki. Do tego nieco akcentów żywicznych bo sosnowych, które wprowadzają orzeźwiający twist do kompozycji. Smak wyróżnia się solidną, ziołową goryczką i delikatnym posmakiem słodowym. Finisz jest dość wytrawny i pełen charakteru. ",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159256_piwo-pospolite-ruszenie-05l_200724105220.jpg&x=500&y=400,,,7.79,Leclerc Rzeszów,,"Piwo Pospolite Ruszenie 0,5L",https://www.leclerc.rzeszow.pl/piwo-pospolite-ruszenie-05l-produkt-159256.html,,
5905927007574,,,500ml,Alkohol > Piwo > Piwo puszki,Piwo jasne mocne patsteryzowane. Zawiera słód jęczmienny ,,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159257_piwo-perla-mocna-05l_200724104245.jpg&x=500&y=400,,,2.99,Leclerc Rzeszów,"Przechowywać w suchym i chłodnym miejscu 
 
 
","Piwo Perła mocna 0,5L",https://www.leclerc.rzeszow.pl/piwo-perla-mocna-05l-produkt-159257.html,,
8586001760133,,,500ml,Alkohol > Piwo > Piwo importowane,"Marka słowackiego piwa produkowanego w browarze Šariš przez spółkę Pivovary Topvar, należącą do grupy SABMiller. Aktualnie występuje tylko jedna odmiana piwa, mająca 10% ekstraktu oraz 4,0% alkoholu.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159229_piwo-smadny-mnich-05l_200720091634.jpg&x=500&y=400,,,3.99,Leclerc Rzeszów,,"Piwo Smadny Mnich 0,5l",https://www.leclerc.rzeszow.pl/piwo-smadny-mnich-05l-produkt-159229.html,,
5902573007330,500 ml,,500 ml,"Alkohol > Likiery, alkohole słodkie","Saska Likier Wiśnia z nutą rumu 500 ml Saska Wiśnia z nutą rumu łączy głęboką słodycz dojrzałych wiśni z nutą wytrawnego rumu. Jej składniki przenikają się podczas starannego procesu produkcji, osiągając niezwykłe bogactwo smaku. 
 
Saska Wiśnia z nutą rumu zawdzięcza swój szlachetny smak starannie dobranym składnikom i ich idealnym proporcjom. 
Głęboki, wiśniowy kolor nadaje jej charakteru, który sprzyja niespiesznemu biesiadowaniu. Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=177/5902573007330_T1.jpg&x=500&y=400,,,25.99,Leclerc Rzeszów,,Saska Likier Wiśnia z nutą rumu 500 ml,https://www.leclerc.rzeszow.pl/saska-likier-wisnia-z-nuta-rumu-500-ml-produkt-159294.html,Waga netto 500 ml,
4840044006790,,,750ml,"Alkohol > Wino > Wino Stary Świat		 > Mołdawia, Bułgaria, Gruzja","Czerwone półsodkie wino, wyprodukowane z winogron szczepu Cabernet Sauvignon, zgodnie z klasyczną technologią winiarni ""Ciumai"". Bezpretensjonalne, lekkie i soczyste wino, z intensywnymi nutami czerwonych owoców i charakterystycznym bukietem czarnej jagody. Idealnie sprawdzi się do każdego codziennego obiadu oraz przekąsek mięsnych i warzywnych. ",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159377_stradivari-cabernet-sauvignon-075l_200720093519.jpg&x=500&y=400,,,22.99,Leclerc Rzeszów,"Przechowywać w temperaturze od 5 do 20 C 
 
 
","Stradivari Cabernet Sauvignon 0,75l",https://www.leclerc.rzeszow.pl/stradivari-cabernet-sauvignon-075l-produkt-159377.html,,
8593868110117,,,500 ml,Alkohol > Piwo > Piwo importowane, Staropramen ležák łączy ze sobą harmonie słodu jęczmienia i czeskiego chmielu. Posiada złoty lśniący kolor.,,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159228_piwo-staropramen-exportni-ležák-05l_200720091603.jpg&x=500&y=400,,,5.19,Leclerc Rzeszów,,"Piwo Staropramen Exportni Ležák 0,5l",https://www.leclerc.rzeszow.pl/piwo-staropramen-exportni-le%C5%BE%C3%A1k-05l-produkt-159228.html,,
8593875516018,,,500ml,Alkohol > Piwo > Piwo importowane,"Litovel Premium Dark to piwo ciemne, które pochodzi z czeskiego browaru Pivovar Litovel. Posiada ono ciemnobrązowy kolor oraz dość wytrawny zapach. Na jego powierzchni tworzy się beżowa piana, jednak szybko opada. W smaku wyczuwalny jest słód, nuty karmelowe i słodycz. Słabo wyczuwalne palone akcenty jak w przypadku ciemnych piw. Piwo jednak jest przyjemne w smaku, odpowiednio wyważone. Zawartość alkoholu w nim to 4,8% oraz ekstraktu 11,9%. Piwo posiada również przyjemną, smukłą butelkę oraz jest charakterystycznie zapakowane jak przystało na czeskie piwa.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159226_piwo-litovel-premium-dark-05l_200724105055.jpg&x=500&y=400,,,4.69,Leclerc Rzeszów,,"Piwo Litovel Premium Dark 0,5L",https://www.leclerc.rzeszow.pl/piwo-litovel-premium-dark-05l-produkt-159226.html,,
5903031401516,,,500ml,Alkohol > Piwo > Piwne specjalności,"Lwówek Książęcy to jasne piwo dolnej fermentacji o złocisto-słomkowej barwie, warzone metodą dekokcyjną i fermentujące w otwartych kadziach. Piwo zawiera 12,1% wag. ekstraktu oraz alkohol 5,5% obj.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159281_piwo-lwowek-ksiazecy-05l_200724105238.jpg&x=500&y=400,,,2.99,Leclerc Rzeszów,,"Piwo Lwówek Książęcy 0,5L",https://www.leclerc.rzeszow.pl/piwo-lwowek-ksiazecy-05l-produkt-159281.html,,
5906591000540,,,500ml,Alkohol > Piwo > Piwne specjalności,"Browar Amberto nizależny ,rodzinny browar z Pomorza.Przywracamy piwu smak,szlachetność i szacunek,na jaki zasługuje.Jak na dobre rzemiosło przystało.Koźlak to historyczna ,polska nazwa ciemnego piwa Bock,bardzo popularnego w miastach Hanzeatyckich.Esencjonalne,ciemne piwo o słodowym charakterze ,który równoważy delikatna,chmielowa goryczka.Duma piwowarów Browaru Amber.Intesywny smak z nutami karmelowo-chmielowymi.Doskonały towarzysz mięs wędzonych,salami i mięsa grilowanego.Temperatura serwowania:12-14C.Piwo ciemne ,pasteryzowane.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159253_piwo-kozlak-05l_200720091401.jpg&x=500&y=400,,,3.99,Leclerc Rzeszów,,"Piwo Koźlak 0,5l",https://www.leclerc.rzeszow.pl/piwo-kozlak-05l-produkt-159253.html,,
4779019390483,,,1000ml,Alkohol > Piwo > Piwo importowane,Piwo ciemne,,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159383_piwo-keptinis-aukstaitijos-1l_200724105429.jpg&x=500&y=400,,,13.99,Leclerc Rzeszów,Przechowywać w temp od 2 do 25 stopni,Piwo Keptinis Aukstaitijos 1L,https://www.leclerc.rzeszow.pl/piwo-keptinis-aukstaitijos-1l-produkt-159383.html,,
5901445075620,,,500ml,Alkohol > Piwo > Piwne specjalności,"Johannes to jasne piwo o pełnym i dojrzałym bukiecie i wyraźnym, esencjonalnym smaku, który zawdzięcza długiemu leżakowaniu i wysokiemu poziomowi ekstraktu.",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159313_piwo-johannes-05l_200724105016.jpg&x=500&y=400,,,3.99,Leclerc Rzeszów,,"Piwo Johannes 0,5L",https://www.leclerc.rzeszow.pl/piwo-johannes-05l-produkt-159313.html,,
5902528300004,,,500ml,Alkohol > Piwo > Piwne specjalności,"Irish Beer to najdłużej warzone piwo w ofercie Browaru Kormoran. Jest piwem dolnej fermentacji, jego inspiracją były piwa z wysp brytyjskich. Ze stoutów czerpie nadający charakteru lekki posmak palonego jęczmienia. ",,https://www.leclerc.rzeszow.pl/resize.php?pic=178/159300_piwo-irish-beer-05l_200724105116.jpg&x=500&y=400,,,3.99,Leclerc Rzeszów,,"Piwo Irish Beer 0,5l",https://www.leclerc.rzeszow.pl/piwo-irish-beer-05l-produkt-159300.html,,
